NACCAGE,EDUC,SEX,RACE,model,RACE_model,mean.adj,sd.adj,mean.adj.ori,sd.adj.ori,,,,,
77,10,1,Black,transformed,1,2.106753195,0.099706606,45.94872239,17.17985963,,,,,
78,10,1,Black,transformed,1,2.110536584,0.099706606,46.66849966,17.79177419,,,,,
79,10,1,Black,transformed,1,2.114836692,0.099706606,47.49362351,18.44863247,,,,,
80,10,1,Black,transformed,1,2.119795799,0.099706606,48.4469583,19.15295635,,,,,
81,10,1,Black,transformed,1,2.125365395,0.099706606,49.51403613,19.90316319,,,,,
82,10,1,Black,transformed,1,2.131388681,0.099706606,50.65919966,20.69534071,,,,,
83,10,1,Black,transformed,1,2.137707616,0.099706606,51.84654839,21.52554988,,,,,
84,10,1,Black,transformed,1,2.144164157,0.099706606,53.04018177,22.38985167,,,,,
85,10,1,Black,transformed,1,2.150600262,0.099706606,54.2041993,23.28430704,,,,,
86,10,1,Black,transformed,1,2.156857889,0.099706606,55.30270044,24.20497697,,,,,
87,10,1,Black,transformed,1,2.162778997,0.099706606,56.29978467,25.14792243,,,,,
88,10,1,Black,transformed,1,2.168287983,0.099706606,57.18327233,26.10938228,,,,,
89,10,1,Black,transformed,1,2.173818014,0.099706606,58.08737227,27.08669325,,,,,
90,10,1,Black,transformed,1,2.179996143,0.099706606,59.2020813,28.07761043,,,,,
91,10,1,Black,transformed,1,2.187449806,0.099706606,60.71750604,29.07988975,,,,,
92,10,1,Black,transformed,1,2.196806437,0.099706606,62.82375312,30.09128714,,,,,
93,10,1,Black,transformed,1,2.208693472,0.099706606,65.71092917,31.10955853,,,,,
94,10,1,Black,transformed,1,2.223738347,0.099706606,69.56914081,32.13245984,,,,,
95,10,1,Black,transformed,1,2.242568497,0.099706606,74.58849468,33.15774699,,,,,
40,11,1,Black,transformed,1,1.963565872,0.099706606,23.3356723,6.17114828,,,,,
41,11,1,Black,transformed,1,1.964091115,0.099706606,23.67678749,6.407247299,,,,,
42,11,1,Black,transformed,1,1.964636683,0.099706606,24.02052465,6.643365306,,,,,
43,11,1,Black,transformed,1,1.965215155,0.099706606,24.36932683,6.87951985,,,,,
44,11,1,Black,transformed,1,1.965839111,0.099706606,24.72563704,7.115728479,,,,,
45,11,1,Black,transformed,1,1.966521127,0.099706606,25.09189834,7.35200874,,,,,
46,11,1,Black,transformed,1,1.967273783,0.099706606,25.47055377,7.58837818,,,,,
47,11,1,Black,transformed,1,1.968109656,0.099706606,25.86404636,7.824854348,,,,,
48,11,1,Black,transformed,1,1.969041364,0.099706606,26.2748186,8.061454847,,,,,
49,11,1,Black,transformed,1,1.970100967,0.099706606,26.70503903,8.298225489,,,,,
50,11,1,Black,transformed,1,1.971371544,0.099706606,27.1561572,8.535286108,,,,,
51,11,1,Black,transformed,1,1.972944441,0.099706606,27.62950622,8.772768535,,,,,
52,11,1,Black,transformed,1,1.974911006,0.099706606,28.12641916,9.010804597,,,,,
53,11,1,Black,transformed,1,1.977362585,0.099706606,28.64822909,9.249526125,,,,,
54,11,1,Black,transformed,1,1.980390525,0.099706606,29.19626911,9.489064946,,,,,
55,11,1,Black,transformed,1,1.984086172,0.099706606,29.7718723,9.729552891,,,,,
56,11,1,Black,transformed,1,1.98854001,0.099706606,30.37636425,9.971124154,,,,,
57,11,1,Black,transformed,1,1.993767227,0.099706606,31.0104182,10.21411894,,,,,
58,11,1,Black,transformed,1,1.999650358,0.099706606,31.67355805,10.45924039,,,,,
59,11,1,Black,transformed,1,2.006058434,0.099706606,32.36519072,10.70722863,,,,,
60,11,1,Black,transformed,1,2.012860488,0.099706606,33.08472312,10.95882375,,,,,
61,11,1,Black,transformed,1,2.019925551,0.099706606,33.83156214,11.21476585,,,,,
62,11,1,Black,transformed,1,2.027122654,0.099706606,34.60511472,11.47579504,,,,,
63,11,1,Black,transformed,1,2.03432083,0.099706606,35.40478775,11.74265141,,,,,
64,11,1,Black,transformed,1,2.041390257,0.099706606,36.22983718,12.01609649,,,,,
65,11,1,Black,transformed,1,2.048239065,0.099706606,37.07453186,12.297599,,,,,
66,11,1,Black,transformed,1,2.054821111,0.099706606,37.92713037,12.58948003,,,,,
67,11,1,Black,transformed,1,2.061092977,0.099706606,38.77553346,12.89411138,,,,,
68,11,1,Black,transformed,1,2.067011246,0.099706606,39.60764189,13.21386488,,,,,
69,11,1,Black,transformed,1,2.072532498,0.099706606,40.41135642,13.55111233,,,,,
70,11,1,Black,transformed,1,2.077613316,0.099706606,41.17457781,13.90822554,,,,,
71,11,1,Black,transformed,1,2.082210282,0.099706606,41.88520682,14.28757634,,,,,
72,11,1,Black,transformed,1,2.086286356,0.099706606,42.53234968,14.6915542,,,,,
73,11,1,Black,transformed,1,2.089911642,0.099706606,43.12536092,15.1228452,,,,,
74,11,1,Black,transformed,1,2.093245149,0.099706606,43.69039644,15.58438158,,,,,
75,11,1,Black,transformed,1,2.096448577,0.099706606,44.25412071,16.07910299,,,,,
76,11,1,Black,transformed,1,2.099683626,0.099706606,44.84319818,16.60994912,,,,,
77,11,1,Black,transformed,1,2.103111995,0.099706606,45.48429332,17.17985963,,,,,
78,11,1,Black,transformed,1,2.106895383,0.099706606,46.20407058,17.79177419,,,,,
79,11,1,Black,transformed,1,2.111195491,0.099706606,47.02919443,18.44863247,,,,,
80,11,1,Black,transformed,1,2.116154598,0.099706606,47.98252923,19.15295635,,,,,
81,11,1,Black,transformed,1,2.121724194,0.099706606,49.04960705,19.90316319,,,,,
82,11,1,Black,transformed,1,2.127747481,0.099706606,50.19477059,20.69534071,,,,,
83,11,1,Black,transformed,1,2.134066415,0.099706606,51.38211931,21.52554988,,,,,
84,11,1,Black,transformed,1,2.140522956,0.099706606,52.5757527,22.38985167,,,,,
85,11,1,Black,transformed,1,2.146959061,0.099706606,53.73977022,23.28430704,,,,,
86,11,1,Black,transformed,1,2.153216688,0.099706606,54.83827136,24.20497697,,,,,
87,11,1,Black,transformed,1,2.159137796,0.099706606,55.83535559,25.14792243,,,,,
88,11,1,Black,transformed,1,2.164646783,0.099706606,56.71884326,26.10938228,,,,,
89,11,1,Black,transformed,1,2.170176814,0.099706606,57.6229432,27.08669325,,,,,
90,11,1,Black,transformed,1,2.176354943,0.099706606,58.73765223,28.07761043,,,,,
91,11,1,Black,transformed,1,2.183808605,0.099706606,60.25307697,29.07988975,,,,,
92,11,1,Black,transformed,1,2.193165236,0.099706606,62.35932405,30.09128714,,,,,
93,11,1,Black,transformed,1,2.205052271,0.099706606,65.24650009,31.10955853,,,,,
94,11,1,Black,transformed,1,2.220097146,0.099706606,69.10471174,32.13245984,,,,,
95,11,1,Black,transformed,1,2.238927296,0.099706606,74.1240656,33.15774699,,,,,
40,12,1,Black,transformed,1,1.959924672,0.099706606,22.87124322,6.17114828,,,,,
41,12,1,Black,transformed,1,1.960449914,0.099706606,23.21235842,6.407247299,,,,,
42,12,1,Black,transformed,1,1.960995482,0.099706606,23.55609558,6.643365306,,,,,
43,12,1,Black,transformed,1,1.961573955,0.099706606,23.90489775,6.87951985,,,,,
44,12,1,Black,transformed,1,1.96219791,0.099706606,24.26120797,7.115728479,,,,,
45,12,1,Black,transformed,1,1.962879926,0.099706606,24.62746927,7.35200874,,,,,
46,12,1,Black,transformed,1,1.963632582,0.099706606,25.00612469,7.58837818,,,,,
47,12,1,Black,transformed,1,1.964468455,0.099706606,25.39961728,7.824854348,,,,,
48,12,1,Black,transformed,1,1.965400164,0.099706606,25.81038953,8.061454847,,,,,
49,12,1,Black,transformed,1,1.966459766,0.099706606,26.24060995,8.298225489,,,,,
50,12,1,Black,transformed,1,1.967730343,0.099706606,26.69172813,8.535286108,,,,,
51,12,1,Black,transformed,1,1.96930324,0.099706606,27.16507714,8.772768535,,,,,
52,12,1,Black,transformed,1,1.971269805,0.099706606,27.66199008,9.010804597,,,,,
53,12,1,Black,transformed,1,1.973721384,0.099706606,28.18380002,9.249526125,,,,,
54,12,1,Black,transformed,1,1.976749324,0.099706606,28.73184004,9.489064946,,,,,
55,12,1,Black,transformed,1,1.980444972,0.099706606,29.30744323,9.729552891,,,,,
56,12,1,Black,transformed,1,1.984898809,0.099706606,29.91193517,9.971124154,,,,,
57,12,1,Black,transformed,1,1.990126026,0.099706606,30.54598912,10.21411894,,,,,
58,12,1,Black,transformed,1,1.996009157,0.099706606,31.20912898,10.45924039,,,,,
59,12,1,Black,transformed,1,2.002417234,0.099706606,31.90076165,10.70722863,,,,,
60,12,1,Black,transformed,1,2.009219287,0.099706606,32.62029404,10.95882375,,,,,
61,12,1,Black,transformed,1,2.01628435,0.099706606,33.36713307,11.21476585,,,,,
62,12,1,Black,transformed,1,2.023481453,0.099706606,34.14068564,11.47579504,,,,,
63,12,1,Black,transformed,1,2.030679629,0.099706606,34.94035867,11.74265141,,,,,
64,12,1,Black,transformed,1,2.037749057,0.099706606,35.76540811,12.01609649,,,,,
65,12,1,Black,transformed,1,2.044597864,0.099706606,36.61010279,12.297599,,,,,
66,12,1,Black,transformed,1,2.05117991,0.099706606,37.4627013,12.58948003,,,,,
67,12,1,Black,transformed,1,2.057451776,0.099706606,38.31110439,12.89411138,,,,,
68,12,1,Black,transformed,1,2.063370045,0.099706606,39.14321282,13.21386488,,,,,
69,12,1,Black,transformed,1,2.068891297,0.099706606,39.94692735,13.55111233,,,,,
70,12,1,Black,transformed,1,2.073972116,0.099706606,40.71014874,13.90822554,,,,,
71,12,1,Black,transformed,1,2.078569081,0.099706606,41.42077774,14.28757634,,,,,
72,12,1,Black,transformed,1,2.082645155,0.099706606,42.0679206,14.6915542,,,,,
73,12,1,Black,transformed,1,2.086270442,0.099706606,42.66093184,15.1228452,,,,,
74,12,1,Black,transformed,1,2.089603949,0.099706606,43.22596737,15.58438158,,,,,
75,12,1,Black,transformed,1,2.092807377,0.099706606,43.78969163,16.07910299,,,,,
76,12,1,Black,transformed,1,2.096042425,0.099706606,44.37876911,16.60994912,,,,,
77,12,1,Black,transformed,1,2.099470794,0.099706606,45.01986424,17.17985963,,,,,
78,12,1,Black,transformed,1,2.103254182,0.099706606,45.73964151,17.79177419,,,,,
79,12,1,Black,transformed,1,2.107554291,0.099706606,46.56476536,18.44863247,,,,,
80,12,1,Black,transformed,1,2.112513398,0.099706606,47.51810015,19.15295635,,,,,
81,12,1,Black,transformed,1,2.118082994,0.099706606,48.58517798,19.90316319,,,,,
82,12,1,Black,transformed,1,2.12410628,0.099706606,49.73034151,20.69534071,,,,,
83,12,1,Black,transformed,1,2.130425215,0.099706606,50.91769024,21.52554988,,,,,
84,12,1,Black,transformed,1,2.136881755,0.099706606,52.11132362,22.38985167,,,,,
85,12,1,Black,transformed,1,2.14331786,0.099706606,53.27534115,23.28430704,,,,,
86,12,1,Black,transformed,1,2.149575488,0.099706606,54.37384229,24.20497697,,,,,
87,12,1,Black,transformed,1,2.155496595,0.099706606,55.37092652,25.14792243,,,,,
88,12,1,Black,transformed,1,2.161005582,0.099706606,56.25441418,26.10938228,,,,,
89,12,1,Black,transformed,1,2.166535613,0.099706606,57.15851412,27.08669325,,,,,
90,12,1,Black,transformed,1,2.172713742,0.099706606,58.27322315,28.07761043,,,,,
91,12,1,Black,transformed,1,2.180167404,0.099706606,59.78864789,29.07988975,,,,,
92,12,1,Black,transformed,1,2.189524035,0.099706606,61.89489497,30.09128714,,,,,
93,12,1,Black,transformed,1,2.201411071,0.099706606,64.78207102,31.10955853,,,,,
94,12,1,Black,transformed,1,2.216455946,0.099706606,68.64028266,32.13245984,,,,,
95,12,1,Black,transformed,1,2.235286096,0.099706606,73.65963653,33.15774699,,,,,
40,13,1,Black,transformed,1,1.956283471,0.099706606,22.40681415,6.17114828,,,,,
41,13,1,Black,transformed,1,1.956808713,0.099706606,22.74792934,6.407247299,,,,,
42,13,1,Black,transformed,1,1.957354282,0.099706606,23.0916665,6.643365306,,,,,
43,13,1,Black,transformed,1,1.957932754,0.099706606,23.44046868,6.87951985,,,,,
44,13,1,Black,transformed,1,1.958556709,0.099706606,23.79677889,7.115728479,,,,,
45,13,1,Black,transformed,1,1.959238725,0.099706606,24.16304019,7.35200874,,,,,
46,13,1,Black,transformed,1,1.959991381,0.099706606,24.54169562,7.58837818,,,,,
47,13,1,Black,transformed,1,1.960827255,0.099706606,24.93518821,7.824854348,,,,,
48,13,1,Black,transformed,1,1.961758963,0.099706606,25.34596045,8.061454847,,,,,
49,13,1,Black,transformed,1,1.962818566,0.099706606,25.77618088,8.298225489,,,,,
50,13,1,Black,transformed,1,1.964089142,0.099706606,26.22729905,8.535286108,,,,,
51,13,1,Black,transformed,1,1.96566204,0.099706606,26.70064807,8.772768535,,,,,
52,13,1,Black,transformed,1,1.967628605,0.099706606,27.19756101,9.010804597,,,,,
53,13,1,Black,transformed,1,1.970080184,0.099706606,27.71937094,9.249526125,,,,,
54,13,1,Black,transformed,1,1.973108124,0.099706606,28.26741096,9.489064946,,,,,
55,13,1,Black,transformed,1,1.976803771,0.099706606,28.84301415,9.729552891,,,,,
56,13,1,Black,transformed,1,1.981257609,0.099706606,29.4475061,9.971124154,,,,,
57,13,1,Black,transformed,1,1.986484825,0.099706606,30.08156005,10.21411894,,,,,
58,13,1,Black,transformed,1,1.992367956,0.099706606,30.7446999,10.45924039,,,,,
59,13,1,Black,transformed,1,1.998776033,0.099706606,31.43633257,10.70722863,,,,,
60,13,1,Black,transformed,1,2.005578087,0.099706606,32.15586497,10.95882375,,,,,
61,13,1,Black,transformed,1,2.01264315,0.099706606,32.90270399,11.21476585,,,,,
62,13,1,Black,transformed,1,2.019840253,0.099706606,33.67625657,11.47579504,,,,,
63,13,1,Black,transformed,1,2.027038428,0.099706606,34.4759296,11.74265141,,,,,
64,13,1,Black,transformed,1,2.034107856,0.099706606,35.30097903,12.01609649,,,,,
65,13,1,Black,transformed,1,2.040956663,0.099706606,36.14567371,12.297599,,,,,
66,13,1,Black,transformed,1,2.047538709,0.099706606,36.99827222,12.58948003,,,,,
67,13,1,Black,transformed,1,2.053810576,0.099706606,37.84667531,12.89411138,,,,,
68,13,1,Black,transformed,1,2.059728844,0.099706606,38.67878374,13.21386488,,,,,
69,13,1,Black,transformed,1,2.065250097,0.099706606,39.48249827,13.55111233,,,,,
70,13,1,Black,transformed,1,2.070330915,0.099706606,40.24571966,13.90822554,,,,,
71,13,1,Black,transformed,1,2.074927881,0.099706606,40.95634867,14.28757634,,,,,
72,13,1,Black,transformed,1,2.079003955,0.099706606,41.60349153,14.6915542,,,,,
73,13,1,Black,transformed,1,2.082629241,0.099706606,42.19650277,15.1228452,,,,,
74,13,1,Black,transformed,1,2.085962748,0.099706606,42.76153829,15.58438158,,,,,
75,13,1,Black,transformed,1,2.089166176,0.099706606,43.32526256,16.07910299,,,,,
76,13,1,Black,transformed,1,2.092401224,0.099706606,43.91434003,16.60994912,,,,,
77,13,1,Black,transformed,1,2.095829593,0.099706606,44.55543517,17.17985963,,,,,
78,13,1,Black,transformed,1,2.099612982,0.099706606,45.27521243,17.79177419,,,,,
79,13,1,Black,transformed,1,2.10391309,0.099706606,46.10033628,18.44863247,,,,,
80,13,1,Black,transformed,1,2.108872197,0.099706606,47.05367108,19.15295635,,,,,
81,13,1,Black,transformed,1,2.114441793,0.099706606,48.1207489,19.90316319,,,,,
82,13,1,Black,transformed,1,2.120465079,0.099706606,49.26591244,20.69534071,,,,,
83,13,1,Black,transformed,1,2.126784014,0.099706606,50.45326116,21.52554988,,,,,
84,13,1,Black,transformed,1,2.133240555,0.099706606,51.64689455,22.38985167,,,,,
85,13,1,Black,transformed,1,2.13967666,0.099706606,52.81091207,23.28430704,,,,,
86,13,1,Black,transformed,1,2.145934287,0.099706606,53.90941321,24.20497697,,,,,
87,13,1,Black,transformed,1,2.151855395,0.099706606,54.90649744,25.14792243,,,,,
88,13,1,Black,transformed,1,2.157364381,0.099706606,55.78998511,26.10938228,,,,,
89,13,1,Black,transformed,1,2.162894412,0.099706606,56.69408505,27.08669325,,,,,
90,13,1,Black,transformed,1,2.169072541,0.099706606,57.80879408,28.07761043,,,,,
91,13,1,Black,transformed,1,2.176526204,0.099706606,59.32421882,29.07988975,,,,,
92,13,1,Black,transformed,1,2.185882835,0.099706606,61.4304659,30.09128714,,,,,
93,13,1,Black,transformed,1,2.19776987,0.099706606,64.31764194,31.10955853,,,,,
94,13,1,Black,transformed,1,2.212814745,0.099706606,68.17585359,32.13245984,,,,,
95,13,1,Black,transformed,1,2.231644895,0.099706606,73.19520745,33.15774699,,,,,
40,14,1,Black,transformed,1,1.95264227,0.099706606,21.94238507,6.17114828,,,,,
41,14,1,Black,transformed,1,1.953167513,0.099706606,22.28350027,6.407247299,,,,,
42,14,1,Black,transformed,1,1.953713081,0.099706606,22.62723743,6.643365306,,,,,
43,14,1,Black,transformed,1,1.954291553,0.099706606,22.9760396,6.87951985,,,,,
44,14,1,Black,transformed,1,1.954915509,0.099706606,23.33234982,7.115728479,,,,,
45,14,1,Black,transformed,1,1.955597525,0.099706606,23.69861112,7.35200874,,,,,
46,14,1,Black,transformed,1,1.95635018,0.099706606,24.07726654,7.58837818,,,,,
47,14,1,Black,transformed,1,1.957186054,0.099706606,24.47075913,7.824854348,,,,,
48,14,1,Black,transformed,1,1.958117762,0.099706606,24.88153138,8.061454847,,,,,
49,14,1,Black,transformed,1,1.959177365,0.099706606,25.3117518,8.298225489,,,,,
50,14,1,Black,transformed,1,1.960447942,0.099706606,25.76286998,8.535286108,,,,,
51,14,1,Black,transformed,1,1.962020839,0.099706606,26.23621899,8.772768535,,,,,
52,14,1,Black,transformed,1,1.963987404,0.099706606,26.73313193,9.010804597,,,,,
53,14,1,Black,transformed,1,1.966438983,0.099706606,27.25494187,9.249526125,,,,,
54,14,1,Black,transformed,1,1.969466923,0.099706606,27.80298189,9.489064946,,,,,
55,14,1,Black,transformed,1,1.97316257,0.099706606,28.37858508,9.729552891,,,,,
56,14,1,Black,transformed,1,1.977616408,0.099706606,28.98307702,9.971124154,,,,,
57,14,1,Black,transformed,1,1.982843625,0.099706606,29.61713097,10.21411894,,,,,
58,14,1,Black,transformed,1,1.988726756,0.099706606,30.28027083,10.45924039,,,,,
59,14,1,Black,transformed,1,1.995134832,0.099706606,30.9719035,10.70722863,,,,,
60,14,1,Black,transformed,1,2.001936886,0.099706606,31.69143589,10.95882375,,,,,
61,14,1,Black,transformed,1,2.009001949,0.099706606,32.43827492,11.21476585,,,,,
62,14,1,Black,transformed,1,2.016199052,0.099706606,33.21182749,11.47579504,,,,,
63,14,1,Black,transformed,1,2.023397228,0.099706606,34.01150052,11.74265141,,,,,
64,14,1,Black,transformed,1,2.030466655,0.099706606,34.83654996,12.01609649,,,,,
65,14,1,Black,transformed,1,2.037315463,0.099706606,35.68124464,12.297599,,,,,
66,14,1,Black,transformed,1,2.043897509,0.099706606,36.53384315,12.58948003,,,,,
67,14,1,Black,transformed,1,2.050169375,0.099706606,37.38224624,12.89411138,,,,,
68,14,1,Black,transformed,1,2.056087644,0.099706606,38.21435467,13.21386488,,,,,
69,14,1,Black,transformed,1,2.061608896,0.099706606,39.0180692,13.55111233,,,,,
70,14,1,Black,transformed,1,2.066689714,0.099706606,39.78129059,13.90822554,,,,,
71,14,1,Black,transformed,1,2.07128668,0.099706606,40.49191959,14.28757634,,,,,
72,14,1,Black,transformed,1,2.075362754,0.099706606,41.13906245,14.6915542,,,,,
73,14,1,Black,transformed,1,2.07898804,0.099706606,41.73207369,15.1228452,,,,,
74,14,1,Black,transformed,1,2.082321547,0.099706606,42.29710922,15.58438158,,,,,
75,14,1,Black,transformed,1,2.085524975,0.099706606,42.86083348,16.07910299,,,,,
76,14,1,Black,transformed,1,2.088760024,0.099706606,43.44991096,16.60994912,,,,,
77,14,1,Black,transformed,1,2.092188392,0.099706606,44.09100609,17.17985963,,,,,
78,14,1,Black,transformed,1,2.095971781,0.099706606,44.81078336,17.79177419,,,,,
79,14,1,Black,transformed,1,2.100271889,0.099706606,45.63590721,18.44863247,,,,,
80,14,1,Black,transformed,1,2.105230996,0.099706606,46.589242,19.15295635,,,,,
81,14,1,Black,transformed,1,2.110800592,0.099706606,47.65631983,19.90316319,,,,,
82,14,1,Black,transformed,1,2.116823879,0.099706606,48.80148336,20.69534071,,,,,
83,14,1,Black,transformed,1,2.123142813,0.099706606,49.98883209,21.52554988,,,,,
84,14,1,Black,transformed,1,2.129599354,0.099706606,51.18246547,22.38985167,,,,,
85,14,1,Black,transformed,1,2.136035459,0.099706606,52.346483,23.28430704,,,,,
86,14,1,Black,transformed,1,2.142293086,0.099706606,53.44498414,24.20497697,,,,,
87,14,1,Black,transformed,1,2.148214194,0.099706606,54.44206837,25.14792243,,,,,
88,14,1,Black,transformed,1,2.153723181,0.099706606,55.32555603,26.10938228,,,,,
89,14,1,Black,transformed,1,2.159253212,0.099706606,56.22965597,27.08669325,,,,,
90,14,1,Black,transformed,1,2.16543134,0.099706606,57.344365,28.07761043,,,,,
91,14,1,Black,transformed,1,2.172885003,0.099706606,58.85978974,29.07988975,,,,,
92,14,1,Black,transformed,1,2.182241634,0.099706606,60.96603682,30.09128714,,,,,
93,14,1,Black,transformed,1,2.194128669,0.099706606,63.85321287,31.10955853,,,,,
94,14,1,Black,transformed,1,2.209173544,0.099706606,67.71142451,32.13245984,,,,,
95,14,1,Black,transformed,1,2.228003694,0.099706606,72.73077838,33.15774699,,,,,
40,15,1,Black,transformed,1,1.94900107,0.099706606,21.477956,6.17114828,,,,,
41,15,1,Black,transformed,1,1.949526312,0.099706606,21.81907119,6.407247299,,,,,
42,15,1,Black,transformed,1,1.95007188,0.099706606,22.16280835,6.643365306,,,,,
43,15,1,Black,transformed,1,1.950650353,0.099706606,22.51161053,6.87951985,,,,,
44,15,1,Black,transformed,1,1.951274308,0.099706606,22.86792074,7.115728479,,,,,
45,15,1,Black,transformed,1,1.951956324,0.099706606,23.23418204,7.35200874,,,,,
46,15,1,Black,transformed,1,1.95270898,0.099706606,23.61283747,7.58837818,,,,,
47,15,1,Black,transformed,1,1.953544853,0.099706606,24.00633006,7.824854348,,,,,
48,15,1,Black,transformed,1,1.954476562,0.099706606,24.4171023,8.061454847,,,,,
49,15,1,Black,transformed,1,1.955536164,0.099706606,24.84732273,8.298225489,,,,,
50,15,1,Black,transformed,1,1.956806741,0.099706606,25.2984409,8.535286108,,,,,
51,15,1,Black,transformed,1,1.958379638,0.099706606,25.77178992,8.772768535,,,,,
52,15,1,Black,transformed,1,1.960346203,0.099706606,26.26870286,9.010804597,,,,,
53,15,1,Black,transformed,1,1.962797782,0.099706606,26.79051279,9.249526125,,,,,
54,15,1,Black,transformed,1,1.965825722,0.099706606,27.33855281,9.489064946,,,,,
55,15,1,Black,transformed,1,1.96952137,0.099706606,27.914156,9.729552891,,,,,
56,15,1,Black,transformed,1,1.973975207,0.099706606,28.51864795,9.971124154,,,,,
57,15,1,Black,transformed,1,1.979202424,0.099706606,29.1527019,10.21411894,,,,,
58,15,1,Black,transformed,1,1.985085555,0.099706606,29.81584175,10.45924039,,,,,
59,15,1,Black,transformed,1,1.991493632,0.099706606,30.50747442,10.70722863,,,,,
60,15,1,Black,transformed,1,1.998295685,0.099706606,31.22700682,10.95882375,,,,,
61,15,1,Black,transformed,1,2.005360748,0.099706606,31.97384584,11.21476585,,,,,
62,15,1,Black,transformed,1,2.012557851,0.099706606,32.74739842,11.47579504,,,,,
63,15,1,Black,transformed,1,2.019756027,0.099706606,33.54707145,11.74265141,,,,,
64,15,1,Black,transformed,1,2.026825455,0.099706606,34.37212088,12.01609649,,,,,
65,15,1,Black,transformed,1,2.033674262,0.099706606,35.21681556,12.297599,,,,,
66,15,1,Black,transformed,1,2.040256308,0.099706606,36.06941407,12.58948003,,,,,
67,15,1,Black,transformed,1,2.046528174,0.099706606,36.91781716,12.89411138,,,,,
68,15,1,Black,transformed,1,2.052446443,0.099706606,37.74992559,13.21386488,,,,,
69,15,1,Black,transformed,1,2.057967695,0.099706606,38.55364012,13.55111233,,,,,
70,15,1,Black,transformed,1,2.063048514,0.099706606,39.31686151,13.90822554,,,,,
71,15,1,Black,transformed,1,2.067645479,0.099706606,40.02749052,14.28757634,,,,,
72,15,1,Black,transformed,1,2.071721553,0.099706606,40.67463338,14.6915542,,,,,
73,15,1,Black,transformed,1,2.075346839,0.099706606,41.26764462,15.1228452,,,,,
74,15,1,Black,transformed,1,2.078680347,0.099706606,41.83268014,15.58438158,,,,,
75,15,1,Black,transformed,1,2.081883775,0.099706606,42.39640441,16.07910299,,,,,
76,15,1,Black,transformed,1,2.085118823,0.099706606,42.98548188,16.60994912,,,,,
77,15,1,Black,transformed,1,2.088547192,0.099706606,43.62657702,17.17985963,,,,,
78,15,1,Black,transformed,1,2.09233058,0.099706606,44.34635428,17.79177419,,,,,
79,15,1,Black,transformed,1,2.096630689,0.099706606,45.17147813,18.44863247,,,,,
80,15,1,Black,transformed,1,2.101589796,0.099706606,46.12481293,19.15295635,,,,,
81,15,1,Black,transformed,1,2.107159392,0.099706606,47.19189075,19.90316319,,,,,
82,15,1,Black,transformed,1,2.113182678,0.099706606,48.33705429,20.69534071,,,,,
83,15,1,Black,transformed,1,2.119501613,0.099706606,49.52440301,21.52554988,,,,,
84,15,1,Black,transformed,1,2.125958153,0.099706606,50.7180364,22.38985167,,,,,
85,15,1,Black,transformed,1,2.132394258,0.099706606,51.88205392,23.28430704,,,,,
86,15,1,Black,transformed,1,2.138651886,0.099706606,52.98055506,24.20497697,,,,,
87,15,1,Black,transformed,1,2.144572993,0.099706606,53.97763929,25.14792243,,,,,
88,15,1,Black,transformed,1,2.15008198,0.099706606,54.86112696,26.10938228,,,,,
89,15,1,Black,transformed,1,2.155612011,0.099706606,55.7652269,27.08669325,,,,,
90,15,1,Black,transformed,1,2.16179014,0.099706606,56.87993593,28.07761043,,,,,
91,15,1,Black,transformed,1,2.169243802,0.099706606,58.39536067,29.07988975,,,,,
92,15,1,Black,transformed,1,2.178600433,0.099706606,60.50160775,30.09128714,,,,,
93,15,1,Black,transformed,1,2.190487469,0.099706606,63.3887838,31.10955853,,,,,
94,15,1,Black,transformed,1,2.205532344,0.099706606,67.24699544,32.13245984,,,,,
95,15,1,Black,transformed,1,2.224362494,0.099706606,72.2663493,33.15774699,,,,,
40,16,1,Black,transformed,1,1.945359869,0.099706606,21.01352692,6.17114828,,,,,
41,16,1,Black,transformed,1,1.945885111,0.099706606,21.35464212,6.407247299,,,,,
42,16,1,Black,transformed,1,1.946430679,0.099706606,21.69837928,6.643365306,,,,,
43,16,1,Black,transformed,1,1.947009152,0.099706606,22.04718145,6.87951985,,,,,
44,16,1,Black,transformed,1,1.947633107,0.099706606,22.40349167,7.115728479,,,,,
45,16,1,Black,transformed,1,1.948315123,0.099706606,22.76975297,7.35200874,,,,,
46,16,1,Black,transformed,1,1.949067779,0.099706606,23.14840839,7.58837818,,,,,
47,16,1,Black,transformed,1,1.949903653,0.099706606,23.54190098,7.824854348,,,,,
48,16,1,Black,transformed,1,1.950835361,0.099706606,23.95267323,8.061454847,,,,,
49,16,1,Black,transformed,1,1.951894964,0.099706606,24.38289365,8.298225489,,,,,
50,16,1,Black,transformed,1,1.95316554,0.099706606,24.83401183,8.535286108,,,,,
51,16,1,Black,transformed,1,1.954738438,0.099706606,25.30736085,8.772768535,,,,,
52,16,1,Black,transformed,1,1.956705003,0.099706606,25.80427378,9.010804597,,,,,
53,16,1,Black,transformed,1,1.959156582,0.099706606,26.32608372,9.249526125,,,,,
54,16,1,Black,transformed,1,1.962184521,0.099706606,26.87412374,9.489064946,,,,,
55,16,1,Black,transformed,1,1.965880169,0.099706606,27.44972693,9.729552891,,,,,
56,16,1,Black,transformed,1,1.970334007,0.099706606,28.05421887,9.971124154,,,,,
