"NACCAGE","EDUC","SEX","RACE","sdpred","sd","EDUCCATsomecollege","EDUCCAThigherthancollege","SEX:NACCAGE","EDUCCATsomecollege:NACCAGE","EDUCCAThigherthancollege:NACCAGE","mean.adj","sd.adj"
68,14,0,0,18.7133394062895,18.8832392579597,1,0,0,68,0,122.247593677649,18.7133394062895
69,14,0,0,18.8365365035667,18.9178585149584,1,0,0,69,0,122.13896838449,18.8365365035667
70,14,0,0,18.9609970764773,19.011105080457,1,0,0,70,0,121.986519109341,18.9609970764773
71,14,0,0,19.0870401222311,19.1639208584865,1,0,0,71,0,121.782196064217,19.0870401222311
72,14,0,0,19.2149877623876,19.1352214258965,1,0,0,72,0,121.518657114334,19.2149877623876
73,14,0,0,19.3452145978128,19.2936305901227,1,0,0,73,0,121.200446487283,19.3452145978128
74,14,0,0,19.4781387749925,19.3448512242556,1,0,0,74,0,120.841971327148,19.4781387749925
75,14,0,0,19.6141797584976,19.4853154240321,1,0,0,75,0,120.457937319212,19.6141797584976
76,14,0,0,19.7537570128988,19.6552857138096,1,0,0,76,0,120.063050148754,19.7537570128988
77,14,0,0,19.897290002767,19.7678810625474,1,0,0,77,0,119.672015501057,19.897290002767
78,14,0,0,20.0451981926728,19.8743717001582,1,0,0,78,0,119.2995390614,20.0451981926728
79,14,0,0,20.1979010471872,19.9108111689557,1,0,0,79,0,118.960326515064,20.1979010471872
80,14,0,0,20.3557699799675,20.1669560594387,1,0,0,80,0,118.667867279913,20.3557699799675
81,14,0,0,20.5187043524989,20.2823343212933,1,0,0,81,0,118.42370216269,20.5187043524989
82,14,0,0,20.6863355943736,20.6825408415541,1,0,0,82,0,118.222590063015,20.6863355943736
83,14,0,0,20.8582920599256,21.1438952449116,1,0,0,83,0,118.059212039393,20.8582920599256
84,14,0,0,21.0342021034888,21.077731571107,1,0,0,84,0,117.928249150327,21.0342021034888
85,14,0,0,21.213694079397,21.239342958058,1,0,0,85,0,117.824382454322,21.213694079397
86,14,0,0,21.3963963419843,21.5098780421646,1,0,0,86,0,117.742293009884,21.3963963419843
87,14,0,0,21.5819372455845,21.5532454555998,1,0,0,87,0,117.676661875516,21.5819372455845
