"NACCAGE","EDUC","SEX","RACE","mean.adj","sd.adj"
90,14,0,"White",8.0733719503207,3.26106311077441
91,14,0,"White",7.9363640421945,3.32041404350676
92,14,0,"White",7.80231477534009,3.38939414918825
93,14,0,"White",7.67244436744205,3.46908308128512
94,14,0,"White",7.54820167913029,3.55882709124027
95,14,0,"White",7.43126421398005,3.65736982371996
96,14,0,"White",7.32353811851189,3.76345431836354
97,14,0,"White",7.22715818219168,3.87582361481035
98,14,0,"White",7.14448783743063,3.99322075269976
99,14,0,"White",7.07811915958526,4.1143887716711
100,14,0,"White",7.03087286695742,4.23807071136375
101,14,0,"White",7.00579832079429,4.36300961141704
21,15,0,"White",15.0586756691144,0.523359864207221
22,15,0,"White",14.9644499717235,0.761972157534665
23,15,0,"White",14.8703528346039,0.996450144434502
24,15,0,"White",14.7767161097246,1.22265951847913
25,15,0,"White",14.6838501542922,1.43646597324094
26,15,0,"White",14.5920438307505,1.63373520229233
27,15,0,"White",14.5015645067806,1.8103328992057
28,15,0,"White",14.4126580553011,1.96212475755343
29,15,0,"White",14.3255488544679,2.08497647090793
30,15,0,"White",14.2404397876745,2.17475599299102
31,15,0,"White",14.1575122435513,2.2295823863566
32,15,0,"White",14.0769261159666,2.25405004167499
33,15,0,"White",13.9988198040257,2.25391054612454
34,15,0,"White",13.9233102120714,2.23491548688362
35,15,0,"White",13.850492749684,2.20281645113059
36,15,0,"White",13.7804413316809,2.1633650260438
37,15,0,"White",13.7132083781171,2.12231279880164
38,15,0,"White",13.6488248142849,2.08541135658245
39,15,0,"White",13.5873000707139,2.05839852288746
40,15,0,"White",13.5286220831712,2.04477724414361
41,15,0,"White",13.4727572926612,2.04336393471434
42,15,0,"White",13.4196506454257,2.05238489130609
43,15,0,"White",13.3692255929439,2.07006641062529
44,15,0,"White",13.3213840919322,2.09463478937837
45,15,0,"White",13.2760066043445,2.12431632427175
46,15,0,"White",13.2329520973723,2.15733731201186
47,15,0,"White",13.192058043444,2.19192404930514
48,15,0,"White",13.1531404202257,2.2263138231693
49,15,0,"White",13.1159937106209,2.2594033392992
50,15,0,"White",13.0803909027702,2.29111140233933
51,15,0,"White",13.0460834900519,2.32144473942444
52,15,0,"White",13.0128014710814,2.3504100776893
53,15,0,"White",12.9802533497116,2.37801414426865
54,15,0,"White",12.9481261350328,2.40426366629725
55,15,0,"White",12.9160853413726,2.42916537090987
56,15,0,"White",12.8837749882961,2.45272598524127
57,15,0,"White",12.8508176006055,2.47495280439474
58,15,0,"White",12.8168142083406,2.49587034889455
59,15,0,"White",12.7813443467787,2.515523053662
60,15,0,"White",12.743966056434,2.53395646293193
61,15,0,"White",12.7042158830586,2.55121612093922
62,15,0,"White",12.6616088776417,2.5673475719187
63,15,0,"White",12.615549857823,2.58239636010525
64,15,0,"White",12.5643572834377,2.59640802973371
65,15,0,"White",12.5042871320613,2.60942812503894
66,15,0,"White",12.4294441604225,2.62151409754784
67,15,0,"White",12.3317819044036,2.63293715849422
68,15,0,"White",12.2014713652542,2.64415341554284
69,15,0,"White",12.0309565579445,2.655625072892
70,15,0,"White",11.8190100595185,2.66781433473998
71,15,0,"White",11.5709508110335,2.68118340528507
72,15,0,"White",11.2969843905383,2.69619448872558
73,15,0,"White",11.0105432860525,2.71330978925979
74,15,0,"White",10.7277382749658,2.73299151108599
75,15,0,"White",10.4629833244576,2.75565481029909
76,15,0,"White",10.2246204919161,2.78116790879205
77,15,0,"White",10.0145221886127,2.80904616768239
78,15,0,"White",9.82841808302089,2.8387990670747
79,15,0,"White",9.6594910373161,2.86993608707358
80,15,0,"White",9.50197304387723,2.90196670778363
81,15,0,"White",9.35147212860461,2.93440040930943
82,15,0,"White",9.20497235092003,2.9667466717556
83,15,0,"White",9.06078599582611,2.99851497522671
84,15,0,"White",8.91802768655887,3.02936222137844
85,15,0,"White",8.77608849724032,3.06011608826611
86,15,0,"White",8.63458814493777,3.09216256471717
87,15,0,"White",8.4933749896639,3.12689107796257
88,15,0,"White",8.35252603437668,3.16569105523327
89,15,0,"White",8.2123469249794,3.20995192376023
90,15,0,"White",8.0733719503207,3.26106311077441
91,15,0,"White",7.9363640421945,3.32041404350676
92,15,0,"White",7.80231477534009,3.38939414918825
93,15,0,"White",7.67244436744205,3.46908308128512
94,15,0,"White",7.54820167913029,3.55882709124027
95,15,0,"White",7.43126421398005,3.65736982371996
96,15,0,"White",7.32353811851189,3.76345431836354
97,15,0,"White",7.22715818219168,3.87582361481035
98,15,0,"White",7.14448783743063,3.99322075269976
99,15,0,"White",7.07811915958526,4.1143887716711
100,15,0,"White",7.03087286695742,4.23807071136375
101,15,0,"White",7.00579832079429,4.36300961141704
21,16,0,"White",15.0586756691144,0.523359864207221
22,16,0,"White",14.9644499717235,0.761972157534665
23,16,0,"White",14.8703528346039,0.996450144434502
24,16,0,"White",14.7767161097246,1.22265951847913
25,16,0,"White",14.6838501542922,1.43646597324094
26,16,0,"White",14.5920438307505,1.63373520229233
27,16,0,"White",14.5015645067806,1.8103328992057
28,16,0,"White",14.4126580553011,1.96212475755343
29,16,0,"White",14.3255488544679,2.08497647090793
30,16,0,"White",14.2404397876745,2.17475599299102
31,16,0,"White",14.1575122435513,2.2295823863566
32,16,0,"White",14.0769261159666,2.25405004167499
33,16,0,"White",13.9988198040257,2.25391054612454
34,16,0,"White",13.9233102120714,2.23491548688362
35,16,0,"White",13.850492749684,2.20281645113059
36,16,0,"White",13.7804413316809,2.1633650260438
37,16,0,"White",13.7132083781171,2.12231279880164
38,16,0,"White",13.6488248142849,2.08541135658245
39,16,0,"White",13.5873000707139,2.05839852288746
40,16,0,"White",13.5286220831712,2.04477724414361
41,16,0,"White",13.4727572926612,2.04336393471434
42,16,0,"White",13.4196506454257,2.05238489130609
43,16,0,"White",13.3692255929439,2.07006641062529
44,16,0,"White",13.3213840919322,2.09463478937837
45,16,0,"White",13.2760066043445,2.12431632427175
46,16,0,"White",13.2329520973723,2.15733731201186
47,16,0,"White",13.192058043444,2.19192404930514
48,16,0,"White",13.1531404202257,2.2263138231693
49,16,0,"White",13.1159937106209,2.2594033392992
50,16,0,"White",13.0803909027702,2.29111140233933
51,16,0,"White",13.0460834900519,2.32144473942444
52,16,0,"White",13.0128014710814,2.3504100776893
53,16,0,"White",12.9802533497116,2.37801414426865
54,16,0,"White",12.9481261350328,2.40426366629725
55,16,0,"White",12.9160853413726,2.42916537090987
